User_ID,Date,Category,Amount,Type,Description,Active_Goal_ID,Goal_Name,Goal_Target_Amount,Goal_Deadline
u_107,2025-06-05,Income,50000,Credit,Salary,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-05,Housing,15000,Debit,Rent,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-06,Health,432,Debit,Health Purchase,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-11,Food,678,Debit,Food Purchase,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-13,Health,1445,Debit,Health Purchase,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-17,Food,991,Debit,Food Purchase,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-18,Shopping,1387,Debit,Shopping Purchase,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-19,Shopping,1463,Debit,Shopping Purchase,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-21,Health,1498,Debit,Health Purchase,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-22,Health,962,Debit,Health Purchase,g_u_107_2,Concert,19206,2025-06-30
u_107,2025-06-24,Health,530,Debit,Health Purchase,g_u_107_2,Concert,19206,2025-06-30
u_108,2025-01-01,Income,50000,Credit,Salary,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-01,Housing,15000,Debit,Rent,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-04,Entertainment,323,Debit,Entertainment Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-05,Transport,380,Debit,Transport Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-07,Bills,2367,Debit,Bills Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-11,Bills,934,Debit,Bills Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-14,Transport,394,Debit,Transport Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-18,Shopping,1490,Debit,Shopping Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-19,Bills,1900,Debit,Bills Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-23,Shopping,976,Debit,Shopping Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-27,Health,934,Debit,Health Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-29,Bills,1838,Debit,Bills Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-01-30,Transport,316,Debit,Transport Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-02-01,Income,50000,Credit,Salary,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-02-01,Housing,15000,Debit,Rent,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-02-01,Entertainment,1495,Debit,Entertainment Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-02-06,Food,883,Debit,Food Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-02-12,Entertainment,659,Debit,Entertainment Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-02-16,Shopping,1804,Debit,Shopping Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-02-18,Shopping,2691,Debit,Shopping Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-02-27,Shopping,2191,Debit,Shopping Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-02-28,Bills,1018,Debit,Bills Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-01,Income,50000,Credit,Salary,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-01,Housing,15000,Debit,Rent,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-01,Food,1368,Debit,Food Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-02,Transport,141,Debit,Transport Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-04,Transport,241,Debit,Transport Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-06,Entertainment,809,Debit,Entertainment Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-09,Shopping,2744,Debit,Shopping Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-10,Food,144,Debit,Food Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-13,Bills,1677,Debit,Bills Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-15,Bills,1677,Debit,Bills Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-17,Food,1330,Debit,Food Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-20,Entertainment,1063,Debit,Entertainment Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-23,Health,471,Debit,Health Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-26,Food,436,Debit,Food Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-27,Shopping,923,Debit,Shopping Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-28,Health,506,Debit,Health Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-03-30,Transport,384,Debit,Transport Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-04-01,Income,50000,Credit,Salary,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-04-01,Housing,15000,Debit,Rent,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-04-01,Shopping,1717,Debit,Shopping Purchase,g_u_108_1,iPhone 16,70972,2025-04-01
u_108,2025-04-02,Shopping,2066,Debit,Shopping Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-04,Entertainment,752,Debit,Entertainment Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-05,Shopping,2524,Debit,Shopping Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-06,Health,399,Debit,Health Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-07,Shopping,2418,Debit,Shopping Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-08,Shopping,1705,Debit,Shopping Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-10,Food,134,Debit,Food Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-17,Food,815,Debit,Food Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-18,Food,517,Debit,Food Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-23,Transport,262,Debit,Transport Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-28,Health,1313,Debit,Health Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-29,Transport,97,Debit,Transport Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-04-30,Transport,123,Debit,Transport Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-01,Income,50000,Credit,Salary,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-01,Housing,15000,Debit,Rent,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-03,Shopping,1967,Debit,Shopping Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-04,Transport,290,Debit,Transport Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-07,Transport,275,Debit,Transport Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-08,Entertainment,416,Debit,Entertainment Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-09,Entertainment,1101,Debit,Entertainment Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-13,Transport,294,Debit,Transport Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-14,Bills,2238,Debit,Bills Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-15,Health,1717,Debit,Health Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-17,Shopping,2049,Debit,Shopping Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-20,Entertainment,1661,Debit,Entertainment Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-21,Bills,1162,Debit,Bills Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-23,Shopping,2885,Debit,Shopping Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-05-29,Bills,2205,Debit,Bills Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-01,Income,50000,Credit,Salary,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-01,Housing,15000,Debit,Rent,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-04,Health,426,Debit,Health Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-05,Food,835,Debit,Food Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-08,Shopping,2768,Debit,Shopping Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-09,Entertainment,1556,Debit,Entertainment Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-10,Entertainment,1807,Debit,Entertainment Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-11,Transport,134,Debit,Transport Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-12,Entertainment,1541,Debit,Entertainment Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-14,Food,1348,Debit,Food Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-15,Entertainment,984,Debit,Entertainment Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-16,Bills,700,Debit,Bills Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-19,Transport,377,Debit,Transport Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-23,Bills,1516,Debit,Bills Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-25,Health,921,Debit,Health Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-28,Entertainment,411,Debit,Entertainment Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_108,2025-06-29,Health,802,Debit,Health Purchase,g_u_108_2,iPhone 16,70903,2025-06-30
u_109,2025-01-02,Shopping,2156,Debit,Shopping Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-04,Entertainment,1244,Debit,Entertainment Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-05,Income,80000,Credit,Salary,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-05,Housing,24000,Debit,Rent,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-05,Entertainment,1187,Debit,Entertainment Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-12,Food,294,Debit,Food Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-13,Health,1714,Debit,Health Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-15,Bills,605,Debit,Bills Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-18,Health,1299,Debit,Health Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-23,Transport,237,Debit,Transport Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-24,Health,970,Debit,Health Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-27,Shopping,2736,Debit,Shopping Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-28,Entertainment,1887,Debit,Entertainment Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-29,Bills,2436,Debit,Bills Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-01-30,Entertainment,1886,Debit,Entertainment Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-02,Health,835,Debit,Health Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-05,Income,80000,Credit,Salary,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-05,Housing,24000,Debit,Rent,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-07,Bills,691,Debit,Bills Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-08,Transport,88,Debit,Transport Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-09,Entertainment,669,Debit,Entertainment Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-11,Food,1395,Debit,Food Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-13,Shopping,3000,Debit,Shopping Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-17,Food,1422,Debit,Food Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-19,Shopping,910,Debit,Shopping Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-21,Health,304,Debit,Health Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-23,Entertainment,1384,Debit,Entertainment Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-26,Transport,369,Debit,Transport Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-02-28,Food,228,Debit,Food Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-01,Bills,1261,Debit,Bills Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-02,Shopping,2718,Debit,Shopping Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-05,Income,80000,Credit,Salary,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-05,Housing,24000,Debit,Rent,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-06,Bills,2106,Debit,Bills Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-12,Transport,141,Debit,Transport Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-13,Transport,357,Debit,Transport Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-14,Transport,108,Debit,Transport Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-16,Shopping,2866,Debit,Shopping Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-19,Food,1120,Debit,Food Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-20,Transport,319,Debit,Transport Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-22,Entertainment,1167,Debit,Entertainment Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-26,Food,1104,Debit,Food Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-27,Bills,647,Debit,Bills Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-28,Entertainment,1005,Debit,Entertainment Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-03-31,Entertainment,1603,Debit,Entertainment Purchase,g_u_109_1,Bike Downpayment,35819,2025-04-01
u_109,2025-04-05,Income,80000,Credit,Salary,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-05,Housing,24000,Debit,Rent,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-07,Food,1447,Debit,Food Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-11,Food,792,Debit,Food Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-13,Health,465,Debit,Health Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-16,Entertainment,1208,Debit,Entertainment Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-17,Health,309,Debit,Health Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-19,Food,684,Debit,Food Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-20,Shopping,1460,Debit,Shopping Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-22,Health,1453,Debit,Health Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-23,Transport,105,Debit,Transport Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-24,Transport,163,Debit,Transport Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-25,Transport,378,Debit,Transport Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-26,Entertainment,1478,Debit,Entertainment Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-28,Transport,364,Debit,Transport Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-04-29,Bills,1514,Debit,Bills Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-05,Income,80000,Credit,Salary,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-05,Housing,24000,Debit,Rent,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-05,Entertainment,1751,Debit,Entertainment Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-06,Bills,1531,Debit,Bills Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-10,Health,471,Debit,Health Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-12,Health,1868,Debit,Health Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-17,Entertainment,1069,Debit,Entertainment Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-19,Bills,2075,Debit,Bills Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-20,Shopping,509,Debit,Shopping Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-24,Entertainment,788,Debit,Entertainment Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-26,Bills,2034,Debit,Bills Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-28,Food,711,Debit,Food Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-05-29,Health,547,Debit,Health Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-02,Bills,1669,Debit,Bills Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-03,Food,273,Debit,Food Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-05,Income,80000,Credit,Salary,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-05,Housing,24000,Debit,Rent,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-07,Health,1773,Debit,Health Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-10,Health,603,Debit,Health Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-12,Food,1047,Debit,Food Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-14,Bills,1250,Debit,Bills Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-17,Entertainment,883,Debit,Entertainment Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-19,Food,421,Debit,Food Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-22,Entertainment,644,Debit,Entertainment Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-23,Food,561,Debit,Food Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-25,Food,640,Debit,Food Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_109,2025-06-29,Shopping,2775,Debit,Shopping Purchase,g_u_109_2,Gaming Console,45268,2025-06-30
u_110,2025-01-01,Income,50000,Credit,Salary,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-01,Housing,15000,Debit,Rent,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-01,Entertainment,509,Debit,Entertainment Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-03,Transport,138,Debit,Transport Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-14,Transport,50,Debit,Transport Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-15,Shopping,1594,Debit,Shopping Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-16,Health,465,Debit,Health Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-19,Entertainment,1282,Debit,Entertainment Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-21,Transport,121,Debit,Transport Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-23,Food,710,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-26,Transport,296,Debit,Transport Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-27,Health,508,Debit,Health Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-28,Health,1398,Debit,Health Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-29,Transport,272,Debit,Transport Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-01-30,Food,675,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-01,Income,50000,Credit,Salary,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-01,Housing,15000,Debit,Rent,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-02,Shopping,654,Debit,Shopping Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-03,Food,1084,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-08,Food,906,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-09,Transport,86,Debit,Transport Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-12,Bills,2399,Debit,Bills Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-13,Entertainment,631,Debit,Entertainment Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-14,Entertainment,809,Debit,Entertainment Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-16,Bills,1177,Debit,Bills Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-17,Entertainment,1045,Debit,Entertainment Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-22,Food,1351,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-25,Entertainment,670,Debit,Entertainment Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-02-28,Food,477,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-01,Income,50000,Credit,Salary,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-01,Housing,15000,Debit,Rent,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-01,Food,425,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-02,Food,706,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-03,Food,1417,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-04,Health,438,Debit,Health Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-05,Health,1539,Debit,Health Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-08,Shopping,2212,Debit,Shopping Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-10,Bills,1530,Debit,Bills Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-12,Health,1702,Debit,Health Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-13,Transport,321,Debit,Transport Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-16,Entertainment,1957,Debit,Entertainment Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-20,Bills,856,Debit,Bills Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-21,Food,1474,Debit,Food Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-24,Shopping,1632,Debit,Shopping Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-27,Health,1497,Debit,Health Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-28,Bills,1836,Debit,Bills Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-03-29,Entertainment,1521,Debit,Entertainment Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-04-01,Income,50000,Credit,Salary,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-04-01,Housing,15000,Debit,Rent,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-04-01,Bills,2075,Debit,Bills Purchase,g_u_110_1,Concert,15091,2025-04-01
u_110,2025-04-02,Food,996,Debit,Food Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-04-04,Bills,1868,Debit,Bills Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-04-06,Health,264,Debit,Health Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-04-12,Shopping,2481,Debit,Shopping Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-04-17,Shopping,2717,Debit,Shopping Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-04-20,Entertainment,529,Debit,Entertainment Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-04-22,Shopping,2219,Debit,Shopping Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-04-25,Health,1332,Debit,Health Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-04-28,Shopping,1187,Debit,Shopping Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-01,Income,50000,Credit,Salary,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-01,Housing,15000,Debit,Rent,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-01,Transport,364,Debit,Transport Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-02,Health,566,Debit,Health Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-05,Food,1201,Debit,Food Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-07,Shopping,1623,Debit,Shopping Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-10,Bills,2241,Debit,Bills Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-11,Entertainment,1965,Debit,Entertainment Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-12,Entertainment,1588,Debit,Entertainment Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-13,Shopping,2004,Debit,Shopping Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-16,Entertainment,1305,Debit,Entertainment Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-18,Shopping,1079,Debit,Shopping Purchase,g_u_110_2,New Laptop,82675,2025-06-30
u_110,2025-05-25,Bills,685,Debit,Bills Purchase,g_u_110_2,New Laptop,82675,2025-06-30
